VCD info: dumpfile mips.vcd opened for output.
  cycle |  pc      |  inst    d f ra rb rd |  alu_a    alu_b   |  alu_q    ram_din | dst  reg_din
  xxxxx | xxxxxxxx | xxxxxxxx x x  x  x  x | xxxxxxxx xxxxxxxx | 00000000 xxxxxxxx |  x  xxxxxxxx
  00613 | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  00003400
  00614 | 00400098 | 200e0001 0 0  0  0 14 | 0007233f 00000001 | 00000000 00000000 |  0  00000000
  00615 | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000001 00000000 |  0  00000000
  00616 | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000001
  00617 | 004000a0 | 000c6042 0 0  0 12 12 | 00000001 00000002 | 00000000 00000000 | 14  00000001
  00618 | 004000a4 | 012b4820 0 0  9 11  9 | 00000000 0007233f | 00000000 00000001 |  0  00000000
  00619 | 004000a8 | 08100022 0 0  0  0  0 | 00000000 00003400 | 0003919f 0007233f |  0  00000000
  0061a | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 00003400 00003400 | 12  0003919f
  0061b | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 00003400 | 00000000 00000000 |  9  00003400
  0061c | 00400090 | 00000000 0 0  0  0  0 | 0003919f fffffff8 | 00006800 00003400 |  0  00000000
  0061d | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  00006800
  0061e | 00400098 | 200e0001 0 0  0  0 14 | 0003919f 00000001 | 00000000 00000000 |  0  00000000
  0061f | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000001 00000000 |  0  00000000
  00620 | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000001
  00621 | 004000a0 | 000c6042 0 0  0 12 12 | 00000001 00000002 | 00000000 00000000 | 14  00000001
  00622 | 004000a4 | 012b4820 0 0  9 11  9 | 00000000 0003919f | 00000000 00000001 |  0  00000000
  00623 | 004000a8 | 08100022 0 0  0  0  0 | 00003400 00006800 | 0001c8cf 0003919f |  0  00000000
  00624 | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 00009c00 00006800 | 12  0001c8cf
  00625 | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 00006800 | 00000000 00000000 |  9  00009c00
  00626 | 00400090 | 00000000 0 0  0  0  0 | 0001c8cf fffffff8 | 0000d000 00006800 |  0  00000000
  00627 | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  0000d000
  00628 | 00400098 | 200e0001 0 0  0  0 14 | 0001c8cf 00000001 | 00000000 00000000 |  0  00000000
  00629 | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000001 00000000 |  0  00000000
  0062a | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000001
  0062b | 004000a0 | 000c6042 0 0  0 12 12 | 00000001 00000002 | 00000000 00000000 | 14  00000001
  0062c | 004000a4 | 012b4820 0 0  9 11  9 | 00000000 0001c8cf | 00000000 00000001 |  0  00000000
  0062d | 004000a8 | 08100022 0 0  0  0  0 | 00009c00 0000d000 | 0000e467 0001c8cf |  0  00000000
  0062e | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 00016c00 0000d000 | 12  0000e467
  0062f | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 0000d000 | 00000000 00000000 |  9  00016c00
  00630 | 00400090 | 00000000 0 0  0  0  0 | 0000e467 fffffff8 | 0001a000 0000d000 |  0  00000000
  00631 | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  0001a000
  00632 | 00400098 | 200e0001 0 0  0  0 14 | 0000e467 00000001 | 00000000 00000000 |  0  00000000
  00633 | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000001 00000000 |  0  00000000
  00634 | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000001
  00635 | 004000a0 | 000c6042 0 0  0 12 12 | 00000001 00000002 | 00000000 00000000 | 14  00000001
  00636 | 004000a4 | 012b4820 0 0  9 11  9 | 00000000 0000e467 | 00000000 00000001 |  0  00000000
  00637 | 004000a8 | 08100022 0 0  0  0  0 | 00016c00 0001a000 | 00007233 0000e467 |  0  00000000
  00638 | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 00030c00 0001a000 | 12  00007233
  00639 | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 0001a000 | 00000000 00000000 |  9  00030c00
  0063a | 00400090 | 00000000 0 0  0  0  0 | 00007233 fffffff8 | 00034000 0001a000 |  0  00000000
  0063b | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  00034000
  0063c | 00400098 | 200e0001 0 0  0  0 14 | 00007233 00000001 | 00000000 00000000 |  0  00000000
  0063d | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000001 00000000 |  0  00000000
  0063e | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000001
  0063f | 004000a0 | 000c6042 0 0  0 12 12 | 00000001 00000002 | 00000000 00000000 | 14  00000001
  00640 | 004000a4 | 012b4820 0 0  9 11  9 | 00000000 00007233 | 00000000 00000001 |  0  00000000
  00641 | 004000a8 | 08100022 0 0  0  0  0 | 00030c00 00034000 | 00003919 00007233 |  0  00000000
  00642 | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 00064c00 00034000 | 12  00003919
  00643 | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 00034000 | 00000000 00000000 |  9  00064c00
  00644 | 00400090 | 00000000 0 0  0  0  0 | 00003919 fffffff8 | 00068000 00034000 |  0  00000000
  00645 | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  00068000
  00646 | 00400098 | 200e0001 0 0  0  0 14 | 00003919 00000001 | 00000000 00000000 |  0  00000000
  00647 | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000001 00000000 |  0  00000000
  00648 | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000001
  00649 | 004000a0 | 000c6042 0 0  0 12 12 | 00000001 00000002 | 00000000 00000000 | 14  00000001
  0064a | 004000a4 | 012b4820 0 0  9 11  9 | 00000000 00003919 | 00000000 00000001 |  0  00000000
  0064b | 004000a8 | 08100022 0 0  0  0  0 | 00064c00 00068000 | 00001c8c 00003919 |  0  00000000
  0064c | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 000ccc00 00068000 | 12  00001c8c
  0064d | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 00068000 | 00000000 00000000 |  9  000ccc00
  0064e | 00400090 | 00000000 0 0  0  0  0 | 00001c8c fffffff8 | 000d0000 00068000 |  0  00000000
  0064f | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  000d0000
  00650 | 00400098 | 200e0001 0 0  0  0 14 | 00001c8c 00000001 | 00000000 00000000 |  0  00000000
  00651 | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000000 00000000 |  0  00000000
  00652 | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000000
  00653 | 004000a4 | 000c6042 0 0  0 12 12 | 00000000 00000002 | 00000000 00000000 | 14  00000001
  00654 | 004000a8 | 08100022 0 0  0  0  0 | 00000000 00001c8c | 00000000 00000001 |  0  00000000
  00655 | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 00000e46 00001c8c |  0  00000000
  00656 | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 000d0000 | 00000000 00000000 | 12  00000e46
  00657 | 00400090 | 00000000 0 0  0  0  0 | 00000e46 fffffff8 | 001a0000 000d0000 |  0  00000000
  00658 | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  001a0000
  00659 | 00400098 | 200e0001 0 0  0  0 14 | 00000e46 00000001 | 00000000 00000000 |  0  00000000
  0065a | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000000 00000000 |  0  00000000
  0065b | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000000
  0065c | 004000a4 | 000c6042 0 0  0 12 12 | 00000000 00000002 | 00000000 00000000 | 14  00000001
  0065d | 004000a8 | 08100022 0 0  0  0  0 | 00000000 00000e46 | 00000000 00000001 |  0  00000000
  0065e | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 00000723 00000e46 |  0  00000000
  0065f | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 001a0000 | 00000000 00000000 | 12  00000723
  00660 | 00400090 | 00000000 0 0  0  0  0 | 00000723 fffffff8 | 00340000 001a0000 |  0  00000000
  00661 | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  00340000
  00662 | 00400098 | 200e0001 0 0  0  0 14 | 00000723 00000001 | 00000000 00000000 |  0  00000000
  00663 | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000001 00000000 |  0  00000000
  00664 | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000001
  00665 | 004000a0 | 000c6042 0 0  0 12 12 | 00000001 00000002 | 00000000 00000000 | 14  00000001
  00666 | 004000a4 | 012b4820 0 0  9 11  9 | 00000000 00000723 | 00000000 00000001 |  0  00000000
  00667 | 004000a8 | 08100022 0 0  0  0  0 | 000ccc00 00340000 | 00000391 00000723 |  0  00000000
  00668 | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 0040cc00 00340000 | 12  00000391
  00669 | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 00340000 | 00000000 00000000 |  9  0040cc00
  0066a | 00400090 | 00000000 0 0  0  0  0 | 00000391 fffffff8 | 00680000 00340000 |  0  00000000
  0066b | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  00680000
  0066c | 00400098 | 200e0001 0 0  0  0 14 | 00000391 00000001 | 00000000 00000000 |  0  00000000
  0066d | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000001 00000000 |  0  00000000
  0066e | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000001
  0066f | 004000a0 | 000c6042 0 0  0 12 12 | 00000001 00000002 | 00000000 00000000 | 14  00000001
  00670 | 004000a4 | 012b4820 0 0  9 11  9 | 00000000 00000391 | 00000000 00000001 |  0  00000000
  00671 | 004000a8 | 08100022 0 0  0  0  0 | 0040cc00 00680000 | 000001c8 00000391 |  0  00000000
  00672 | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 00a8cc00 00680000 | 12  000001c8
  00673 | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 00680000 | 00000000 00000000 |  9  00a8cc00
  00674 | 00400090 | 00000000 0 0  0  0  0 | 000001c8 fffffff8 | 00d00000 00680000 |  0  00000000
  00675 | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  00d00000
  00676 | 00400098 | 200e0001 0 0  0  0 14 | 000001c8 00000001 | 00000000 00000000 |  0  00000000
  00677 | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000000 00000000 |  0  00000000
  00678 | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000000
  00679 | 004000a4 | 000c6042 0 0  0 12 12 | 00000000 00000002 | 00000000 00000000 | 14  00000001
  0067a | 004000a8 | 08100022 0 0  0  0  0 | 00000000 000001c8 | 00000000 00000001 |  0  00000000
  0067b | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 000000e4 000001c8 |  0  00000000
  0067c | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 00d00000 | 00000000 00000000 | 12  000000e4
  0067d | 00400090 | 00000000 0 0  0  0  0 | 000000e4 fffffff8 | 01a00000 00d00000 |  0  00000000
  0067e | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  01a00000
  0067f | 00400098 | 200e0001 0 0  0  0 14 | 000000e4 00000001 | 00000000 00000000 |  0  00000000
  00680 | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000000 00000000 |  0  00000000
  00681 | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000000
  00682 | 004000a4 | 000c6042 0 0  0 12 12 | 00000000 00000002 | 00000000 00000000 | 14  00000001
  00683 | 004000a8 | 08100022 0 0  0  0  0 | 00000000 000000e4 | 00000000 00000001 |  0  00000000
  00684 | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 00000072 000000e4 |  0  00000000
  00685 | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 01a00000 | 00000000 00000000 | 12  00000072
  00686 | 00400090 | 00000000 0 0  0  0  0 | 00000072 fffffff8 | 03400000 01a00000 |  0  00000000
  00687 | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  03400000
  00688 | 00400098 | 200e0001 0 0  0  0 14 | 00000072 00000001 | 00000000 00000000 |  0  00000000
  00689 | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000000 00000000 |  0  00000000
  0068a | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000000
  0068b | 004000a4 | 000c6042 0 0  0 12 12 | 00000000 00000002 | 00000000 00000000 | 14  00000001
  0068c | 004000a8 | 08100022 0 0  0  0  0 | 00000000 00000072 | 00000000 00000001 |  0  00000000
  0068d | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 00000039 00000072 |  0  00000000
  0068e | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 03400000 | 00000000 00000000 | 12  00000039
  0068f | 00400090 | 00000000 0 0  0  0  0 | 00000039 fffffff8 | 06800000 03400000 |  0  00000000
  00690 | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  06800000
  00691 | 00400098 | 200e0001 0 0  0  0 14 | 00000039 00000001 | 00000000 00000000 |  0  00000000
  00692 | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000001 00000000 |  0  00000000
  00693 | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000001
  00694 | 004000a0 | 000c6042 0 0  0 12 12 | 00000001 00000002 | 00000000 00000000 | 14  00000001
  00695 | 004000a4 | 012b4820 0 0  9 11  9 | 00000000 00000039 | 00000000 00000001 |  0  00000000
  00696 | 004000a8 | 08100022 0 0  0  0  0 | 00a8cc00 06800000 | 0000001c 00000039 |  0  00000000
  00697 | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 0728cc00 06800000 | 12  0000001c
  00698 | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 06800000 | 00000000 00000000 |  9  0728cc00
  00699 | 00400090 | 00000000 0 0  0  0  0 | 0000001c fffffff8 | 0d000000 06800000 |  0  00000000
  0069a | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  0d000000
  0069b | 00400098 | 200e0001 0 0  0  0 14 | 0000001c 00000001 | 00000000 00000000 |  0  00000000
  0069c | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000000 00000000 |  0  00000000
  0069d | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000000
  0069e | 004000a4 | 000c6042 0 0  0 12 12 | 00000000 00000002 | 00000000 00000000 | 14  00000001
  0069f | 004000a8 | 08100022 0 0  0  0  0 | 00000000 0000001c | 00000000 00000001 |  0  00000000
  006a0 | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 0000000e 0000001c |  0  00000000
  006a1 | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 0d000000 | 00000000 00000000 | 12  0000000e
  006a2 | 00400090 | 00000000 0 0  0  0  0 | 0000000e fffffff8 | 1a000000 0d000000 |  0  00000000
  006a3 | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  1a000000
  006a4 | 00400098 | 200e0001 0 0  0  0 14 | 0000000e 00000001 | 00000000 00000000 |  0  00000000
  006a5 | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000000 00000000 |  0  00000000
  006a6 | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000000
  006a7 | 004000a4 | 000c6042 0 0  0 12 12 | 00000000 00000002 | 00000000 00000000 | 14  00000001
  006a8 | 004000a8 | 08100022 0 0  0  0  0 | 00000000 0000000e | 00000000 00000001 |  0  00000000
  006a9 | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 00000007 0000000e |  0  00000000
  006aa | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 1a000000 | 00000000 00000000 | 12  00000007
  006ab | 00400090 | 00000000 0 0  0  0  0 | 00000007 fffffff8 | 34000000 1a000000 |  0  00000000
  006ac | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  34000000
  006ad | 00400098 | 200e0001 0 0  0  0 14 | 00000007 00000001 | 00000000 00000000 |  0  00000000
  006ae | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000001 00000000 |  0  00000000
  006af | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000001
  006b0 | 004000a0 | 000c6042 0 0  0 12 12 | 00000001 00000002 | 00000000 00000000 | 14  00000001
  006b1 | 004000a4 | 012b4820 0 0  9 11  9 | 00000000 00000007 | 00000000 00000001 |  0  00000000
  006b2 | 004000a8 | 08100022 0 0  0  0  0 | 0728cc00 34000000 | 00000003 00000007 |  0  00000000
  006b3 | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 3b28cc00 34000000 | 12  00000003
  006b4 | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 34000000 | 00000000 00000000 |  9  3b28cc00
  006b5 | 00400090 | 00000000 0 0  0  0  0 | 00000003 fffffff8 | 68000000 34000000 |  0  00000000
  006b6 | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  68000000
  006b7 | 00400098 | 200e0001 0 0  0  0 14 | 00000003 00000001 | 00000000 00000000 |  0  00000000
  006b8 | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000001 00000000 |  0  00000000
  006b9 | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000001
  006ba | 004000a0 | 000c6042 0 0  0 12 12 | 00000001 00000002 | 00000000 00000000 | 14  00000001
  006bb | 004000a4 | 012b4820 0 0  9 11  9 | 00000000 00000003 | 00000000 00000001 |  0  00000000
  006bc | 004000a8 | 08100022 0 0  0  0  0 | 3b28cc00 68000000 | 00000001 00000003 |  0  00000000
  006bd | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | a328cc00 68000000 | 12  00000001
  006be | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 68000000 | 00000000 00000000 |  9  a328cc00
  006bf | 00400090 | 00000000 0 0  0  0  0 | 00000001 fffffff8 | d0000000 68000000 |  0  00000000
  006c0 | 00400094 | 318d0001 0 0 12  0 13 | 00000000 00000000 | 00000000 00000000 | 11  d0000000
  006c1 | 00400098 | 200e0001 0 0  0  0 14 | 00000001 00000001 | 00000000 00000000 |  0  00000000
  006c2 | 0040009c | 15ae0002 1 0 13 14  0 | 00000000 00000001 | 00000001 00000000 |  0  00000000
  006c3 | 0040009c | 15ae0002 0 1 13 14  0 | 00000000 00000000 | 00000001 00000000 | 13  00000001
  006c4 | 004000a0 | 000c6042 0 0  0 12 12 | 00000001 00000002 | 00000000 00000000 | 14  00000001
  006c5 | 004000a4 | 012b4820 0 0  9 11  9 | 00000000 00000001 | 00000000 00000001 |  0  00000000
  006c6 | 004000a8 | 08100022 0 0  0  0  0 | a328cc00 d0000000 | 00000000 00000001 |  0  00000000
  006c7 | 00400088 | 000b5840 0 0  0 11 11 | 00000000 00000022 | 7328cc00 d0000000 | 12  00000000
  006c8 | 0040008c | 1180fff8 0 0 12  0  0 | 00000000 d0000000 | 00000000 00000000 |  9  7328cc00
  006c9 | 0040006c | 00000000 0 0  0  0  0 | 00000000 fffffff8 | a0000000 d0000000 |  0  00000000
  006ca | 00400070 | 8fbf0004 0 0 29  0 31 | 00000000 00000000 | 00000000 00000000 | 11  a0000000
  006cb | 00400074 | 8fb00000 0 0 29  0 16 | 10017ff4 00000004 | 00000000 00000000 |  0  00000000
  006cc | 00400078 | 03e00008 1 0 31  0  0 | 10017ff4 00000000 | 10017ff8 00000000 |  0  00000000
  006cd | 00400078 | 03e00008 0 0 31  0  0 | 00000000 00000000 | 10017ff4 00000000 | 31  0040002c
  006ce | 0040002c | 23bd0008 0 0 29  0 29 | 0040002c 00000000 | 00000000 00000000 | 16  10010000
  006cf | 00400030 | ae290004 0 0 17  9  0 | 10017ff4 00000008 | 00000000 00000000 |  0  00000000
  006d0 | 00400034 | 2402000a 0 0  0  0  2 | 10010000 00000004 | 10017ffc 00000000 |  0  00000000
  006d1 | 00400038 | 0000000c 0 0  0  0  0 | 00000000 0000000a | 10010004 7328cc00 | 29  10017ffc
  006d2 | 0040003c | 23bdfff8 0 0 29  0 29 | 00000000 00000000 | 0000000a 00000000 |  0  10010004
  006d3 | 00400040 | afbf0004 0 1 29 31  0 | 10017ffc fffffff8 | 00000000 00000000 |  2  0000000a
  006d4 | 00400044 | 28880001 0 0  4  0  8 | 10017ff4 00000004 | 10017ff4 00000000 |  0  00000000
  ram[ 0]=0000000d
  ram[ 1]=7328cc00
  ram[ 2]=xxxxxxxx
  ram[ 3]=xxxxxxxx
  ram[ 4]=xxxxxxxx
  ram[ 5]=xxxxxxxx
  ram[ 6]=xxxxxxxx
  ram[ 7]=xxxxxxxx
  ram[ 8]=xxxxxxxx
  ram[ 9]=xxxxxxxx
  ram[10]=xxxxxxxx
  ram[11]=xxxxxxxx
  ram[12]=xxxxxxxx
  ram[13]=xxxxxxxx
  ram[14]=xxxxxxxx
  ram[15]=xxxxxxxx
  ram[16]=xxxxxxxx
  ram[17]=xxxxxxxx
  ram[18]=xxxxxxxx
  ram[19]=xxxxxxxx
  ram[20]=xxxxxxxx
  ram[21]=xxxxxxxx
  ram[22]=xxxxxxxx
  ram[23]=xxxxxxxx
  ram[24]=xxxxxxxx
  ram[25]=xxxxxxxx
  ram[26]=xxxxxxxx
  ram[27]=xxxxxxxx
  ram[28]=xxxxxxxx
  ram[29]=xxxxxxxx
  ram[30]=xxxxxxxx
  ram[31]=xxxxxxxx
  ram[32]=xxxxxxxx
  ram[33]=xxxxxxxx
  ram[34]=xxxxxxxx
  ram[35]=xxxxxxxx
  ram[36]=xxxxxxxx
  ram[37]=xxxxxxxx
  ram[38]=xxxxxxxx
  ram[39]=xxxxxxxx
  ram[40]=xxxxxxxx
  ram[41]=xxxxxxxx
  ram[42]=xxxxxxxx
  ram[43]=xxxxxxxx
  ram[44]=xxxxxxxx
  ram[45]=xxxxxxxx
  ram[46]=xxxxxxxx
  ram[47]=xxxxxxxx
  ram[48]=xxxxxxxx
  ram[49]=xxxxxxxx
  ram[50]=xxxxxxxx
  ram[51]=xxxxxxxx
  ram[52]=xxxxxxxx
  ram[53]=xxxxxxxx
  ram[54]=xxxxxxxx
  ram[55]=xxxxxxxx
  ram[56]=xxxxxxxx
  ram[57]=xxxxxxxx
  ram[58]=xxxxxxxx
  ram[59]=xxxxxxxx
  ram[60]=xxxxxxxx
  ram[61]=xxxxxxxx
  ram[62]=xxxxxxxx
  ram[63]=xxxxxxxx
  ram[64]=xxxxxxxx
  ram[65]=xxxxxxxx
  ram[66]=xxxxxxxx
  ram[67]=xxxxxxxx
  ram[68]=xxxxxxxx
  ram[69]=xxxxxxxx
  ram[70]=xxxxxxxx
  ram[71]=xxxxxxxx
  ram[72]=xxxxxxxx
  ram[73]=xxxxxxxx
  ram[74]=xxxxxxxx
  ram[75]=xxxxxxxx
  ram[76]=xxxxxxxx
  ram[77]=xxxxxxxx
  ram[78]=xxxxxxxx
  ram[79]=xxxxxxxx
  ram[80]=xxxxxxxx
  ram[81]=xxxxxxxx
  ram[82]=xxxxxxxx
  ram[83]=xxxxxxxx
  ram[84]=xxxxxxxx
  ram[85]=xxxxxxxx
  ram[86]=xxxxxxxx
  ram[87]=xxxxxxxx
  ram[88]=xxxxxxxx
  ram[89]=xxxxxxxx
  ram[90]=xxxxxxxx
  ram[91]=xxxxxxxx
  ram[92]=xxxxxxxx
  ram[93]=xxxxxxxx
  ram[94]=xxxxxxxx
  ram[95]=xxxxxxxx
  ram[96]=xxxxxxxx
  ram[97]=xxxxxxxx
  ram[98]=xxxxxxxx
  ram[99]=xxxxxxxx
  cycle =    1748
